Ident,runway,city,state,type,predicted_MTBO,projected_MTBO,last_MTBO,hours_since_last_outage,region,tier\n
Ident,runway,city,state,type,predicted_MTBO,projected_MTBO,last_MTBO,hours_since_last_outage,region,tier\n
Ident,runway,city,state,type,predicted_MTBO,projected_MTBO,last_MTBO,hours_since_last_outage,region,tier\n
Ident,runway,city,state,type,predicted_MTBO,projected_MTBO,last_MTBO,hours_since_last_outage,region,tier
MQS,29,COATESVILLE,PA,LOC,8001,8187,1778,31234,EA,3,2710
MQU,19,BECKLEY,WV,GS,1376,1980,2608,464,EA,3,2710
MQU,19,BECKLEY,WV,LOC,3809,4093,1285,13061,EA,3,2710
MQY,32,SMYRNA,TN,GS,1440,2044,2485,365,SO,3,2710
MQY,32,SMYRNA,TN,LOC,5668,6562,7276,2885,SO,3,2710
MRC,24,COLUMBIA,TN,LOC,386400,-1,-1,386400,SO,X,2710
MRN,03,MORGANTON,NC,LOC,130266,108316,169827,51145,SO,X,2710
MRY,10R,MONTEREY,CA,GS,1875,2363,1927,1446,WP,3,2710
MRY,10R,MONTEREY,CA,LOC,2802,2795,2317,2673,WP,3,2710
MRZ,10,SYRACUSE,NY,GS,4232,2323,2638,10593,EA,3,2710
MRZ,10,SYRACUSE,NY,LOC,3593,3774,3630,6870,EA,3,2710
MSL,30,MUSCLE SHOALS,AL,GS,6038,9664,10391,3920,SO,3,2710
MSL,30,MUSCLE SHOALS,AL,LOC,13404,12774,5867,38169,SO,3,2710
MSN,36,MADISON,WI,GS,12810,14319,12804,12826,GL,3,2710
MSN,36,MADISON,WI,LOC,3676,3850,3604,391,GL,3,2710
MSO,12,MISSOULA,MT,GS,2035,0,2233,1345,NM,3,2710
MSO,12,MISSOULA,MT,LOC,7662,9435,8001,4491,NM,3,2710
MSP,30L,MINNEAPOLIS,MN,GS,16049,12102,7584,42511,GL,1,2710
MSP,30L,MINNEAPOLIS,MN,LOC,28388,28768,28076,1619,GL,1,2710
MSS,05,MASSENA,NY,GS,2676,2696,3252,702,NE,3,2710
MSS,05,MASSENA,NY,LOC,5173,5409,2499,13474,NE,3,2710
MSV,15,MONTICELLO,NY,GS,10503,10835,10145,2071,EA,1,2710
MSV,15,MONTICELLO,NY,LOC,5616,5794,5284,2889,EA,1,2710
MSY,11,NEW ORLEANS,LA,GS,3546,3193,2461,9746,SW,2,2710
MSY,11,NEW ORLEANS,LA,LOC,3237,3600,1637,8120,SW,2,2710
MTB,28L,MONTEREY,CA,LOC,2566,2866,755,9078,WP,3,2710
MTJ,17,MONTROSE,CO,GS,23571,24815,23324,12776,NM,3,2710
MTJ,17,MONTROSE,CO,LOC,14632,22084,20385,10589,NM,3,2710
MTN,33,MIDDLE RIVER,MD,GS,8172,8309,7317,4321,EA,3,2710
MTN,33,MIDDLE RIVER,MD,LOC,6939,7375,7175,4321,EA,3,2710
MTO,29,MATTOON,IL,GS,14805,15329,13887,4589,GL,3,2710
MTO,29,MATTOON,IL,LOC,7081,9026,7462,1904,GL,3,2710
MTW,17,MANITOWOC,WI,GS,10332,13392,14457,2529,GL,3,2710
MTW,17,MANITOWOC,WI,LOC,15421,15410,10064,29431,GL,3,2710
MVN,23,MT. VERNON,IL,GS,16549,15828,16005,3007,GL,3,2710
MVN,23,MT. VERNON,IL,LOC,11314,11922,7472,19279,GL,3,2710
MVP,19L,WICHITA,KS,GS,4521,6430,6482,2602,CE,3,2710
MVP,19L,WICHITA,KS,LOC,4514,4530,4526,618,CE,3,2710
MVY,24,MARTHAS VINYD,MA,GS,14234,14784,10656,19473,NE,3,2710
MVY,24,MARTHAS VINYD,MA,LOC,6366,6678,5473,5596,NE,3,2710
MWA,20,MARION,IL,GS,4099,4976,3884,8599,GL,3,2710
MWA,20,MARION,IL,LOC,21723,21757,12387,49062,GL,3,2710
MWC,15L,MILWAUKEE,WI,LOC,6505,4294,7025,9874,GL,3,2710
MWD,22,ROCHESTER,NY,GS,3584,3078,3707,9698,EA,3,2710
MWD,22,ROCHESTER,NY,LOC,2821,2490,1092,9317,EA,3,2710
MWH,32R,MOSES LAKE,WA,GS,2087,2754,2886,3751,NM,3,2710
MWH,32R,MOSES LAKE,WA,LOC,12559,13747,11941,25369,NM,3,2710
MWO,23,MIDDLETOWN,OH,LOC,5827,5872,7395,323,GL,3,2710
MWP,06,SHREVEPORT,LA,LOC,18382,17949,11424,47197,SW,3,2710
MXK,19R,CAMP SPRINGS,MD,GS,11872,10857,10206,19305,EA,1,2710
MXK,19R,CAMP SPRINGS,MD,LOC,4055,6294,7361,1206,EA,1,2710
MXT,31C,CHICAGO,IL,GS,6373,5774,6006,1832,GL,1,2710
MXT,31C,CHICAGO,IL,LOC,4985,5450,4274,5686,GL,1,2710
MYF,28R,SAN DIEGO,CA,GS,5899,8013,6015,1157,WP,3,2710
MYF,28R,SAN DIEGO,CA,LOC,7255,8019,6731,3044,WP,3,2710
MYO,36R,MEMPHIS,TN,GS,13111,13208,12455,8456,SO,1,2710
MYO,36R,MEMPHIS,TN,LOC,14774,15116,15310,9345,SO,1,2710
MYQ,24,WINDSOR LOCKS,CT,GS,15949,15647,11431,25756,NE,3,2710
MYQ,24,WINDSOR LOCKS,CT,LOC,8407,7378,7752,10055,NE,3,2710
MYR,18,MYRTLE BEACH,SC,GS,11537,10695,6064,28796,SO,3,2710
MYR,18,MYRTLE BEACH,SC,LOC,10621,10350,10721,5613,SO,3,2710
MYV,14,MARYSVILLE,CA,GS,4973,5676,5065,5403,WP,1,2710
MYV,14,MARYSVILLE,CA,LOC,8322,8392,8188,5403,WP,1,2710
MYY,17,PHILADELPHIA,PA,GS,5260,10177,4836,5208,EA,1,2710
MYY,17,PHILADELPHIA,PA,LOC,8577,9058,12004,10227,EA,1,2710
MZR,22,MONROE,LA,GS,6517,8710,6029,4560,SW,3,2710
MZR,22,MONROE,LA,LOC,5460,5131,5353,537,SW,3,2710
MZX,17,AUGUSTA,GA,GS,741,352,716,821,SO,3,2710
MZX,17,AUGUSTA,GA,LOC,1330,1493,1103,1188,SO,3,2710
MZZ,04,MARION,IN,GS,31970,31595,19742,69924,GL,3,2710
MZZ,04,MARION,IN,LOC,21469,21407,17347,21803,GL,3,2710
NEW,18R,NEW ORLEANS,LA,GS,1649,2827,6771,632,SW,3,2710
NEW,18R,NEW ORLEANS,LA,LOC,3138,3965,6742,632,SW,3,2710
NQA,22,MILLINGTON,TN,GS,103234,101267,152245,54223,SO,X,2710
NQA,22,MILLINGTON,TN,LOC,206808,-1,-1,206808,SO,X,2710
OAJ,05,JACKSONVILLE,NC,GS,4358,4020,4229,650,SO,3,2710
OAJ,05,JACKSONVILLE,NC,LOC,762,1072,760,155,SO,3,2710
OAK,28R,OAKLAND,CA,GS,7210,7416,5202,10077,WP,2,2710
OAK,28R,OAKLAND,CA,LOC,8521,10710,11256,10077,WP,2,2710
OBG,33,BURLINGTON,CO,LOC,27379,27417,26177,8768,NM,X,2710
OCF,36,OCALA,FL,GS,7054,12979,8493,1323,SO,3,2710
OCF,36,OCALA,FL,LOC,8113,5496,2194,29593,SO,3,2710
OCH,36,NACOGDOCHES,TX,GS,9200,9483,7471,18943,SW,3,2710
OCH,36,NACOGDOCHES,TX,LOC,10607,11270,8474,15632,SW,3,2710
OCW,05,WASHINGTON,NC,LOC,278280,-1,-1,278280,EA,X,2710
OCZ,18,LINCOLN,NE,GS,1256,1380,145,6047,CE,3,2710
OCZ,18,LINCOLN,NE,LOC,2346,2213,3121,6437,CE,3,2710
ODA,14,DOTHAN,AL,GS,7305,6720,8069,13501,SO,3,2710
ODA,14,DOTHAN,AL,LOC,7752,7313,8511,12559,SO,3,2710
OEH,28,BALTIMORE,MD,GS,12641,11677,7174,27876,EA,1,2710
OEH,28,BALTIMORE,MD,LOC,11637,12276,10352,9845,EA,1,2710
OFK,02,NORFOLK,NE,GS,2443,0,5896,2649,CE,3,2710
OFK,02,NORFOLK,NE,LOC,19376,19710,13004,31874,CE,3,2710
OFP,16,HANOVER,VA,LOC,339648,-1,-1,339648,EA,X,2710
OGD,03,OGDEN,UT,GS,1851,860,2400,4065,NM,3,2710
OGD,03,OGDEN,UT,LOC,1342,1770,56,6438,NM,3,2710
OGG,02,MAUI KAHULUI,HI,GS,2259,2679,2143,766,WP,2,2710
OGG,02,MAUI KAHULUI,HI,LOC,2310,2524,2157,766,WP,2,2710
OGN,36,OMAHA,NE,GS,2857,3509,4540,1233,CE,3,2710
OGN,36,OMAHA,NE,LOC,15420,16734,16680,1233,CE,3,2710
OGO,13,HOWELL,MI,GS,9259,9352,7036,11784,GL,1,2710
OGO,13,HOWELL,MI,LOC,6013,6103,5421,3080,GL,1,2710
OGS,27,OGDENSBURG,NY,LOC,2661,0,336,11648,NE,3,2710
OGZ,11,ST LOUIS,MO,GS,9359,9756,7866,21144,CE,2,2710
OGZ,11,ST LOUIS,MO,LOC,7579,8449,7362,5858,CE,2,2710
OHA,14L,CHICAGO,IL,GS,113577,113498,117535,109618,GL,,2710
OHA,14L,CHICAGO,IL,LOC,22717,19346,9686,70909,GL,,2710
OHN,36L,MEMPHIS,TN,GS,5575,5026,8914,9017,SO,1,2710
OHN,36L,MEMPHIS,TN,LOC,9120,8403,8904,8518,SO,1,2710
OIB,22,HOUSTON,TX,LOC,7738,7907,8447,3052,SW,2,2710
OIQ,13,SIOUX CITY,IA,GS,21486,22311,18748,13729,CE,3,2710
OIQ,13,SIOUX CITY,IA,LOC,150,0,129,337,CE,3,2710
OIU,01L,DULLES,VA,GS,12993,13000,2390,58162,EA,1,2710
OIU,01L,DULLES,VA,LOC,15611,14842,8541,37675,EA,1,2710
OJC,18,OLATHE,KS,LOC,7598,8076,7913,2668,CE,3,2710
OJP,36R,ORLANDO,FL,GS,20778,21882,15763,38426,SO,1,2710
OJP,36R,ORLANDO,FL,LOC,9875,9729,4612,26673,SO,1,2710
OJW,20,SANTA ANA,CA,LOC,432,0,380,336,WP,3,2710
OJZ,34,WHITE PLAINS,NY,GS,9539,9982,6024,17787,EA,3,2710
OJZ,34,WHITE PLAINS,NY,LOC,1974,2789,2548,1969,EA,3,2710
OKC,17R,OKLAHOMA CITY,OK,GS,4500,5087,4717,456,SW,3,2710
OKC,17R,OKLAHOMA CITY,OK,LOC,2613,1474,2165,7278,SW,3,2710
OKK,23,KOKOMO,IN,GS,4164,2853,2446,9124,GL,2,2710
OKK,23,KOKOMO,IN,LOC,16435,17330,15173,10209,GL,2,2710
OKM,18,OKMULGEE,OK,GS,6282,10338,6785,5259,SW,3,2710
OKM,18,OKMULGEE,OK,LOC,1691,611,4630,5192,SW,3,2710
OLC,23,ONEIDA,TN,LOC,352080,-1,-1,352080,SO,X,2710
OLE,22,OLEAN,NY,LOC,21346,21121,14232,35598,EA,3,2710
OLJ,03,SPOKANE,WA,GS,24145,24084,22752,10942,NM,3,2710
OLJ,03,SPOKANE,WA,LOC,17211,19333,15031,10942,NM,3,2710
OLM,17,OLYMPIA,WA,GS,5091,5323,3899,5957,NM,3,2710
OLM,17,OLYMPIA,WA,LOC,1805,1657,1276,2890,NM,3,2710
OLU,14,COLUMBUS,NE,LOC,7513,7280,7983,7922,CE,3,2710
OLV,18,OLIVE BRANCH,MS,GS,491,0,689,356,SO,3,2710
OLV,18,OLIVE BRANCH,MS,LOC,125,0,98,196,SO,3,2710
OLX,12,OPA LOCKA,FL,GS,5294,5232,4627,7712,SO,3,2710
OLX,12,OPA LOCKA,FL,LOC,993,1297,963,180,SO,3,2710
OMA,14R,OMAHA,NE,GS,8082,7216,5907,17263,CE,3,2710
OMA,14R,OMAHA,NE,LOC,9568,9347,6042,18476,CE,3,2710
OME,28,NOME,AK,GS,1221,1257,573,4368,AL,3,2710
OME,28,NOME,AK,LOC,2277,1590,3084,1634,AL,3,2710
OMO,10,ATLANTA,GA,GS,17634,18362,15992,16468,SO,1,2710
OMO,10,ATLANTA,GA,LOC,8846,9072,10898,16468,SO,1,2710
ONA,30,WINONA,MN,GS,24471,25341,8327,40614,GL,X,2710
ONA,30,WINONA,MN,LOC,53002,52189,67357,38646,GL,X,2710
ONB,28R,COLUMBUS,OH,GS,5619,5782,7302,4545,GL,2,2710
ONB,28R,COLUMBUS,OH,LOC,5628,1087,3595,11208,GL,2,2710
OND,26R,HOUSTON,TX,GS,3425,4953,4524,1517,SW,1,2710
OND,26R,HOUSTON,TX,LOC,764,0,569,1517,SW,1,2710
ONE,04,SPRINGFIELD,TN,LOC,4432,4935,3375,10591,SO,2,2710
ONP,16,NEWPORT,OR,GS,1936,1285,448,7444,NM,3,2710
ONP,16,NEWPORT,OR,LOC,4585,4709,3731,4273,NM,3,2710
ONT,26R,ONTARIO,CA,GS,13472,8026,6650,34156,WP,3,2710
ONT,26R,ONTARIO,CA,LOC,15205,15653,15019,4919,WP,3,2710
ONW,20,NEW ORLEANS,LA,LOC,1227,1555,1268,413,SW,2,2710
OOI,18R,MEMPHIS,TN,GS,4207,2856,3298,18772,SO,1,2710
OOI,18R,MEMPHIS,TN,LOC,8835,10111,11039,4866,SO,1,2710
OOS,09R,SANFORD,FL,GS,4578,4939,5280,1685,SO,3,2710
OOS,09R,SANFORD,FL,LOC,2106,1592,1897,1669,SO,3,2710
OPF,09L,OPA LOCKA,FL,GS,1198,1898,1674,509,SO,3,2710
OPF,09L,OPA LOCKA,FL,LOC,780,0,1662,2048,SO,3,2710
OPN,30,THOMASTON,GA,GS,90305,81749,162218,18391,SO,X,2710
OPN,30,THOMASTON,GA,LOC,263688,-1,-1,263688,SO,X,2710
OQU,16,N  KINGSTOWN,RI,GS,13087,13404,11401,9100,NE,3,2710
OQU,16,N  KINGSTOWN,RI,LOC,7726,8644,6841,5741,NE,3,2710
OQV,05R,INDIANAPOLIS,IN,GS,8009,11321,10725,2928,GL,2,2710
OQV,05R,INDIANAPOLIS,IN,LOC,10732,11983,10531,1115,GL,2,2710
ORD,14R,CHICAGO,IL,GS,18122,17586,15566,31632,GL,,2710
ORD,14R,CHICAGO,IL,LOC,14606,14207,7651,37012,GL,,2710
ORF,05,NORFOLK,VA,GS,2178,2244,1842,1735,EA,3,2710
ORF,05,NORFOLK,VA,LOC,6479,7368,6763,2889,EA,3,2710
ORK,05,N LITTLE ROCK,AR,LOC,12487,21323,23396,1185,SW,3,2710
ORL,07,ORLANDO,FL,GS,233,0,2263,539,SO,3,2710
ORL,07,ORLANDO,FL,LOC,2954,3670,2770,922,SO,3,2710
OSH,36,OSHKOSH,WI,GS,7118,8365,7206,268,GL,3,2710
OSH,36,OSHKOSH,WI,LOC,982,0,1051,703,GL,3,2710
OSS,24R,LOS ANGELES,CA,GS,20752,19829,13687,35482,WP,1,2710
OSS,24R,LOS ANGELES,CA,LOC,13180,13123,12284,15867,WP,1,2710
OSU,09R,COLUMBUS,OH,GS,1405,1947,2197,194,GL,3,2710
OSU,09R,COLUMBUS,OH,LOC,16197,16412,16742,3014,GL,3,2710
OSV,09,BROOKSVILLE,FL,GS,48810,41176,60878,540,SO,X,2710
OSV,09,BROOKSVILLE,FL,LOC,50622,61048,70892,10082,SO,X,2710
OSZ,01C,DULLES,VA,GS,10955,11614,8693,20682,EA,1,2710
OSZ,01C,DULLES,VA,LOC,28606,29335,19432,52950,EA,1,2710
OTG,29,WORTHINGTON,MN,GS,122878,120704,185274,60481,GL,X,2710
OTG,29,WORTHINGTON,MN,LOC,4272,1913,12990,6098,GL,X,2710
OTH,05,NORTH BEND,OR,GS,4060,4008,2814,6363,NM,3,2710
OTH,05,NORTH BEND,OR,LOC,5543,5891,4121,7111,NM,3,2710
OTI,22,NEWPORT,RI,LOC,6541,6866,5399,5744,NE,3,2710
OTM,31,OTTUMWA,IA,GS,6535,5839,5526,8574,CE,3,2710
OTM,31,OTTUMWA,IA,LOC,1641,0,757,4444,CE,3,2710
OTZ,09,KOTZEBUE,AK,GS,2751,2719,1085,8383,AL,3,2710
OTZ,09,KOTZEBUE,AK,LOC,819,1058,844,384,AL,3,2710
OUF,34R,DENVER,CO,GS,8164,5191,8053,17638,NM,1,2710
OUF,34R,DENVER,CO,LOC,50399,41567,60787,19235,NM,1,2710
OUP,27,ELKHART,IN,GS,11277,11802,8933,15315,GL,3,2710
OUP,27,ELKHART,IN,LOC,12651,12434,11737,4804,GL,3,2710
OUW,,ELKINS,WV,LOC,10423,10224,10386,10564,EA,3,2710
OVW,31R,DALLAS,TX,GS,8894,9943,11952,2779,SW,2,2710
OVW,31R,DALLAS,TX,LOC,4826,5248,4365,2779,SW,2,2710
OWA,30,OWATONNA,MN,GS,66141,61531,93596,11231,GL,X,2710
OWA,30,OWATONNA,MN,LOC,66055,48605,90681,16805,GL,X,2710
OWB,36,OWENSBORO,KY,GS,54739,48760,57711,45824,SO,3,2710
OWB,36,OWENSBORO,KY,LOC,11553,14201,15142,3580,SO,3,2710
OWD,35,NORWOOD,MA,LOC,3418,3548,3252,3583,NE,3,2710
OWN,24,LONESOME PINE,VA,GS,133128,-1,-1,133128,SO,,2710
OWN,24,LONESOME PINE,VA,LOC,33288,35312,18080,63704,SO,3,2710
OXB,32,OCEAN CITY,MD,LOC,2520,-1,-1,2520,EA,X,2710
OXC,36,OXFORD,CT,GS,13136,14295,15122,4018,NE,3,2710
OXC,36,OXFORD,CT,LOC,8834,8738,8034,4018,NE,3,2710
OXH,23L,KNOXVILLE,TN,GS,9955,10414,8849,8737,SO,3,2710
OXH,23L,KNOXVILLE,TN,LOC,4779,3454,6439,5788,SO,3,2710
OXR,25,OXNARD,CA,GS,1708,0,671,5232,WP,3,2710
OXR,25,OXNARD,CA,LOC,16599,17202,13608,15962,WP,3,2710
OYC,36,CRP CHRISTI,TX,GS,9566,9566,8573,5352,SW,3,2710
OYC,36,CRP CHRISTI,TX,LOC,9561,11089,10425,6943,SW,3,2710
OYG,09C,CHICAGO,IL,GS,5784,-1,-1,5784,GL,1,2710
OYG,09C,CHICAGO,IL,LOC,2890,3854,615,5164,GL,1,2710
OYM,28,SAINT MARYS,PA,LOC,960,897,907,730,EA,3,2710
OZX,24,ONEONTA,NY,LOC,4985,4717,6779,19350,EA,,2710
PAE,16R,EVERETT,WA,GS,8303,5976,6676,8807,NM,3,2710
PAE,16R,EVERETT,WA,LOC,10839,9629,5309,36416,NM,3,2710
PAH,05,PADUCAH,KY,GS,4965,4753,2723,11238,SO,3,2710
PAH,05,PADUCAH,KY,LOC,1567,1461,1477,677,SO,3,2710
PAJ,19R,KANSAS CITY,MO,GS,5504,5311,9738,4162,CE,2,2710
PAJ,19R,KANSAS CITY,MO,LOC,10999,10502,8652,11744,CE,2,2710
PAU,36,ST PAUL IS,AK,GS,3500,5480,6574,500,AL,3,2710
PAU,36,ST PAUL IS,AK,LOC,5772,6337,6649,3216,AL,3,2710
PAUA,18C,ST PAUL IS,AK,LOC,2319,2339,2398,682,AL,3,2710
PBF,18,PINE BLUFF,AR,GS,11595,16305,16478,6437,SW,3,2710
PBF,18,PINE BLUFF,AR,LOC,9124,0,19991,23167,SW,3,2710
PBI,10L,W PALM BEACH,FL,GS,6994,7273,6881,1828,SO,3,2710
PBI,10L,W PALM BEACH,FL,LOC,5367,5779,5559,2311,SO,3,2710
PBV,11,ST GEORGE,AK,GS,2745,3994,4687,1325,AL,3,2710
PBV,11,ST GEORGE,AK,LOC,791,1027,527,1325,AL,3,2710
PBX,27,PIKEVILLE,KY,GS,6589,7151,5294,9631,SO,3,2710
PBX,27,PIKEVILLE,KY,LOC,595,0,1202,844,SO,3,2710
PDK,21L,CHAMBLEE,GA,GS,733,1061,590,729,SO,3,2710
PDK,21L,CHAMBLEE,GA,LOC,3879,4280,82,19013,SO,3,2710
PDP,27R,PHILADELPHIA,PA,GS,1296,0,5821,1587,EA,1,2710
PDP,27R,PHILADELPHIA,PA,LOC,7057,7815,7907,13689,EA,1,2710
PDT,26,PENDLETON,OR,GS,9596,9809,9529,336,NM,3,2710
PDT,26,PENDLETON,OR,LOC,15455,15916,11615,19609,NM,3,2710
PDX,10R,PORTLAND,OR,GS,16384,17368,15916,5426,NM,2,2710
PDX,10R,PORTLAND,OR,LOC,20592,20806,19587,5426,NM,2,2710
PEK,26,JACKSONVILLE,FL,GS,15017,15815,15789,966,SO,3,2710
PEK,26,JACKSONVILLE,FL,LOC,4619,5494,4349,4475,SO,3,2710
PEP,18C,CHARLOTTE,NC,GS,16967,16737,15325,13415,SO,1,2710
PEP,18C,CHARLOTTE,NC,LOC,5531,3319,3928,10607,SO,1,2710
PFS,28L,PITTSBURGH,PA,GS,2152,2644,2418,273,EA,2,2710
PFS,28L,PITTSBURGH,PA,LOC,6187,9677,8080,1774,EA,2,2710
PGD,04,PUNTA GORDA,FL,GS,5550,1141,7088,16703,SO,X,2710
PGD,04,PUNTA GORDA,FL,LOC,17395,13811,21637,8912,SO,X,2710
PGQ,16,PORTSMOUTH,NH,GS,4696,6013,6002,989,NE,3,2710
PGQ,16,PORTSMOUTH,NH,LOC,2245,3930,2714,172,NE,3,2710
PGV,20,GREENVILLE,NC,GS,69378,60350,89135,10108,EA,X,2710
PGV,20,GREENVILLE,NC,LOC,2879,1409,2926,1398,EA,X,2710
PHC,26,PENSACOLA,FL,LOC,11623,12572,10843,10590,SO,3,2710
PHF,07,NEWPORT NEWS,VA,GS,10115,11824,11905,14114,EA,3,2710
PHF,07,NEWPORT NEWS,VA,LOC,2981,2826,879,11145,EA,3,2710
PHL,09R,PHILADELPHIA,PA,GS,18676,21384,19981,21785,EA,1,2710
PHL,09R,PHILADELPHIA,PA,LOC,5619,4698,3957,11254,EA,1,2710
PHN,04,PORT HURON,MI,GS,13334,13637,2946,51966,GL,3,2710
PHN,04,PORT HURON,MI,LOC,6260,6530,6272,1134,GL,3,2710
PHS,35,MOSINEE,WI,GS,3038,2561,1994,8244,GL,3,2710
PHS,35,MOSINEE,WI,LOC,3901,3971,2257,8244,GL,3,2710
PHT,02,PARIS,TN,GS,85848,-1,-1,85848,SO,,2710
PHT,02,PARIS,TN,LOC,369624,-1,-1,369624,SO,,2710
PHX,07L,PHOENIX,AZ,GS,189,0,6118,441,WP,1,2710
PHX,07L,PHOENIX,AZ,LOC,13288,13968,7301,31249,WP,1,2710
PHY,03,NORMAN,OK,LOC,22704,22597,21107,10564,SW,3,2710
PIA,31,PEORIA,IL,GS,10246,13192,11132,991,GL,3,2710
PIA,31,PEORIA,IL,LOC,3010,3566,2951,1903,GL,3,2710
PIB,18,HATTIESBURG,MS,GS,10216,10413,2407,42175,SO,3,2710
PIB,18,HATTIESBURG,MS,LOC,6279,4173,6822,17499,SO,3,2710
PIE,18,ST PETERSBURG,FL,GS,7029,7175,6930,653,SO,3,2710
PIE,18,ST PETERSBURG,FL,LOC,14361,14587,11383,15793,SO,3,2710
PIH,21,POCATELLO,ID,GS,5125,5787,5763,6365,NM,3,2710
PIH,21,POCATELLO,ID,LOC,4534,4224,3887,15723,NM,3,2710
PIR,31,PIERRE,SD,GS,14149,15459,16165,1375,GL,3,2710
PIR,31,PIERRE,SD,LOC,12347,12670,11402,4734,GL,3,2710
PJE,24,FREEPORT,IL,GS,3503,2838,4000,2218,GL,3,2710
PJE,24,FREEPORT,IL,LOC,2186,664,3532,296,GL,3,2710
PJL,12L,MINNEAPOLIS,MN,GS,18578,18581,13695,55593,GL,1,2710
PJL,12L,MINNEAPOLIS,MN,LOC,3552,2574,1894,8329,GL,1,2710
PKB,03,PARKERSBURG,WV,GS,3150,5594,9474,5192,EA,3,2710
PKB,03,PARKERSBURG,WV,LOC,1547,1172,24,7617,EA,3,2710
PKD,31,PARK RAPIDS,MN,GS,84832,103666,126873,749,GL,X,2710
PKD,31,PARK RAPIDS,MN,LOC,127246,126555,157767,96725,GL,X,2710
PKI,17L,LOUISVILLE,KY,GS,12186,19864,18276,3870,SO,2,2710
PKI,17L,LOUISVILLE,KY,LOC,20141,22869,21868,18631,SO,2,2710
PKN,15,ASPEN,CO,LOC,12307,12217,2678,49156,NM,3,2710
PKQ,35C,DAL-FT WORTH,TX,GS,44064,54248,59215,13762,SW,1,2710
PKQ,35C,DAL-FT WORTH,TX,LOC,11817,10672,9069,13762,SW,1,2710
PKU,28,ATLANTA,GA,GS,17698,18064,15040,14239,SO,1,2710
PKU,28,ATLANTA,GA,LOC,15138,14430,9962,27494,SO,1,2710
PKX,36,OLATHE,KS,LOC,10825,11821,9795,9077,CE,3,2710
PLJ,27R,OPA LOCKA,FL,GS,17377,17888,11967,28668,SO,3,2710
PLJ,27R,OPA LOCKA,FL,LOC,509,588,396,583,SO,3,2710
PLN,32,PELLSTON,MI,GS,13812,14118,13179,3171,GL,3,2710
PLN,32,PELLSTON,MI,LOC,2269,2420,1708,3172,GL,3,2710
PLQ,27,TALLAHASSEE,FL,GS,14980,14149,10639,24747,SO,3,2710
PLQ,27,TALLAHASSEE,FL,LOC,16617,16631,14966,14786,SO,3,2710
PMD,25,PALMDALE,CA,GS,7657,7627,5929,14929,WP,3,2710
PMD,25,PALMDALE,CA,LOC,3668,3615,3910,4256,WP,3,2710
PMP,15,POMPANO BEACH,FL,LOC,5512,6020,5352,1298,SO,3,2710
PMU,19,BATESVILLE,MS,LOC,84657,85000,68841,100472,SO,X,2710
PNC,17,PONCA CITY,OK,GS,10059,10354,7600,12945,SW,3,2710
PNC,17,PONCA CITY,OK,LOC,8727,8273,5742,16929,SW,3,2710
PNE,24,N PHILA,PA,GS,5966,6210,706,26309,EA,3,2710
PNE,24,N PHILA,PA,LOC,3213,3375,34,15940,EA,3,2710
PNO,31,NASHVILLE,TN,GS,39263,40423,30196,54108,SO,2,2710
PNO,31,NASHVILLE,TN,LOC,14266,15388,15033,4449,SO,2,2710
PNS,17,PENSACOLA,FL,GS,5615,5918,4574,7636,SO,3,2710
PNS,17,PENSACOLA,FL,LOC,3654,3998,1844,9054,SO,3,2710
POC,26L,LAVERNE,CA,GS,3676,2314,1436,11238,WP,3,2710
POC,26L,LAVERNE,CA,LOC,2048,2461,1743,1734,WP,3,2710
POU,06,POUGHKEEPSIE,NY,GS,2457,2351,2245,1636,EA,3,2710
POU,06,POUGHKEEPSIE,NY,LOC,9406,9090,3385,31370,EA,3,2710
PPO,02,LA PORTE,IN,LOC,102947,101928,135974,69919,GL,,2710
PPY,18,OMAHA,NE,GS,870,100,885,844,CE,3,2710
PPY,18,OMAHA,NE,LOC,1533,1111,1396,844,CE,3,2710
PPZ,17L,DAL-FT WORTH,TX,GS,14429,18018,18794,2956,SW,1,2710
PPZ,17L,DAL-FT WORTH,TX,LOC,21662,25024,24724,2956,SW,1,2710
PQI,01,PRESQUE ISLE,ME,GS,4718,4762,4082,3228,NE,3,2710
PQI,01,PRESQUE ISLE,ME,LOC,15339,16039,14406,22346,NE,3,2710
PQL,17,PASCAGOULA,MS,GS,3614,1196,2084,8025,SO,3,2710
PQL,17,PASCAGOULA,MS,LOC,3614,3703,2551,5502,SO,3,2710
PQQ,30,DANVILLE,KY,LOC,117922,117011,152562,83282,GL,X,2710
PRC,21L,PRESCOTT,AZ,GS,2147,3036,2010,1186,WP,3,2710
PRC,21L,PRESCOTT,AZ,LOC,4866,6049,5155,5902,WP,3,2710
PRQ,13R,HOUSTON,TX,GS,2949,5146,6455,395,SW,2,2710
PRQ,13R,HOUSTON,TX,LOC,7028,5735,5677,7229,SW,2,2710
PSC,21R,PASCO,WA,GS,619,786,244,2168,NM,3,2710
PSC,21R,PASCO,WA,LOC,7086,7321,6653,2168,NM,3,2710
PSG,23,PETERSBURG,AK,LOC,2643,2641,2005,5184,AL,3,2710
PSK,06,PULASKI,VA,GS,4879,5029,5233,4420,EA,3,2710
PSK,06,PULASKI,VA,LOC,11824,12535,11655,4403,EA,3,2710
PSM,34,PORTSMOUTH,NH,GS,13131,12046,7674,36293,NE,3,2710
